Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.04
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-2.00000e-01,0.196719
-1.99997e-01,0.197328
-1.99994e-01,0.197391
-1.99990e-01,0.197352
-1.99987e-01,0.196398
-1.99984e-01,0.197195
-1.99981e-01,0.1975
-1.99978e-01,0.197078
-1.99974e-01,0.19775
-1.99971e-01,0.198
-1.99968e-01,0.19668
-1.99965e-01,0.195813
-1.99962e-01,0.197
-1.99958e-01,0.197063
-1.99955e-01,0.196352
-1.99952e-01,0.196328
-1.99949e-01,0.197352
-1.99946e-01,0.195281
-1.99942e-01,0.196859
-1.99939e-01,0.196063
-1.99936e-01,0.196891
-1.99933e-01,0.196531
-1.99930e-01,0.197336
-1.99926e-01,0.19857
-1.99923e-01,0.197438
-1.99920e-01,0.196703
-1.99917e-01,0.195914
-1.99914e-01,0.197414
-1.99910e-01,0.198523
-1.99907e-01,0.196883
-1.99904e-01,0.196047
-1.99901e-01,0.197438
-1.99898e-01,0.198242
-1.99894e-01,0.197883
-1.99891e-01,0.198414
-1.99888e-01,0.197422
-1.99885e-01,0.197469
-1.99882e-01,0.197523
-1.99878e-01,0.196047
-1.99875e-01,0.19718
-1.99872e-01,0.196547
-1.99869e-01,0.196773
-1.99866e-01,0.198109
-1.99862e-01,0.197828
-1.99859e-01,0.197047
-1.99856e-01,0.197602
-1.99853e-01,0.197086
-1.99850e-01,0.196977
-1.99846e-01,0.197242
-1.99843e-01,0.197352
-1.99840e-01,0.19675
-1.99837e-01,0.196
-1.99834e-01,0.196617
-1.99830e-01,0.195789
-1.99827e-01,0.197031
-1.99824e-01,0.196695
-1.99821e-01,0.197469
-1.99818e-01,0.196844
-1.99814e-01,0.197461
-1.99811e-01,0.196828
-1.99808e-01,0.197445
-1.99805e-01,0.196594
-1.99802e-01,0.196305
-1.99798e-01,0.196703
-1.99795e-01,0.196969
-1.99792e-01,0.197492
-1.99789e-01,0.197805
-1.99786e-01,0.196625
-1.99782e-01,0.197695
-1.99779e-01,0.196672
-1.99776e-01,0.197148
-1.99773e-01,0.197453
-1.99770e-01,0.197297
-1.99766e-01,0.196297
-1.99763e-01,0.197172
-1.99760e-01,0.197273
-1.99757e-01,0.19718
-1.99754e-01,0.196898
-1.99750e-01,0.196703
-1.99747e-01,0.196578
-1.99744e-01,0.195719
-1.99741e-01,0.196977
-1.99738e-01,0.197742
-1.99734e-01,0.197531
-1.99731e-01,0.197211
-1.99728e-01,0.197656
-1.99725e-01,0.196328
-1.99722e-01,0.196578
-1.99718e-01,0.195781
-1.99715e-01,0.196977
-1.99712e-01,0.196273
-1.99709e-01,0.197359
-1.99706e-01,0.196516
-1.99702e-01,0.196586
-1.99699e-01,0.197281
-1.99696e-01,0.198023
-1.99693e-01,0.197117
-1.99690e-01,0.198172
-1.99686e-01,0.196344
-1.99683e-01,0.19693
-1.99680e-01,0.196664
-1.99677e-01,0.197336
-1.99674e-01,0.197227
-1.99670e-01,0.197266
-1.99667e-01,0.196867
-1.99664e-01,0.19675
-1.99661e-01,0.196664
-1.99658e-01,0.197695
-1.99654e-01,0.196695
-1.99651e-01,0.197203
-1.99648e-01,0.196914
-1.99645e-01,0.196969
-1.99642e-01,0.196969
-1.99638e-01,0.195906
-1.99635e-01,0.196141
-1.99632e-01,0.196961
-1.99629e-01,0.198164
-1.99626e-01,0.196492
-1.99622e-01,0.197031
-1.99619e-01,0.19668
-1.99616e-01,0.197859
-1.99613e-01,0.197219
-1.99610e-01,0.19675
-1.99606e-01,0.197383
-1.99603e-01,0.196336
-1.99600e-01,0.197523
-1.99597e-01,0.197406
-1.99594e-01,0.196797
-1.99590e-01,0.197336
-1.99587e-01,0.198008
-1.99584e-01,0.195898
-1.99581e-01,0.19618
-1.99578e-01,0.197469
-1.99574e-01,0.196859
-1.99571e-01,0.196383
-1.99568e-01,0.195633
-1.99565e-01,0.197523
-1.99562e-01,0.197328
-1.99558e-01,0.197305
-1.99555e-01,0.196023
-1.99552e-01,0.195891
-1.99549e-01,0.197391
-1.99546e-01,0.196797
-1.99542e-01,0.196859
-1.99539e-01,0.196781
-1.99536e-01,0.196703
-1.99533e-01,0.196063
-1.99530e-01,0.197977
-1.99526e-01,0.196313
-1.99523e-01,0.197523
-1.99520e-01,0.196398
-1.99517e-01,0.197188
-1.99514e-01,0.197914
-1.99510e-01,0.197227
-1.99507e-01,0.19693
-1.99504e-01,0.196633
-1.99501e-01,0.197
-1.99498e-01,0.196078
-1.99494e-01,0.197055
-1.99491e-01,0.197047
-1.99488e-01,0.197883
-1.99485e-01,0.196578
-1.99482e-01,0.195688
-1.99478e-01,0.197992
-1.99475e-01,0.197938
-1.99472e-01,0.19725
-1.99469e-01,0.195336
-1.99466e-01,0.196719
-1.99462e-01,0.19675
-1.99459e-01,0.196492
-1.99456e-01,0.197398
-1.99453e-01,0.196867
-1.99450e-01,0.195352
-1.99446e-01,0.197523
-1.99443e-01,0.197938
-1.99440e-01,0.198406
-1.99437e-01,0.197141
-1.99434e-01,0.197719
-1.99430e-01,0.195859
-1.99427e-01,0.197141
-1.99424e-01,0.19718
-1.99421e-01,0.198
-1.99418e-01,0.196445
-1.99414e-01,0.197719
-1.99411e-01,0.196977
-1.99408e-01,0.197523
-1.99405e-01,0.195773
-1.99402e-01,0.196695
-1.99398e-01,0.198195
-1.99395e-01,0.197906
-1.99392e-01,0.197914
-1.99389e-01,0.197805
-1.99386e-01,0.197398
-1.99382e-01,0.196766
-1.99379e-01,0.196328
-1.99376e-01,0.196
-1.99373e-01,0.197078
-1.99370e-01,0.198664
-1.99366e-01,0.196883
-1.99363e-01,0.196328
-1.99360e-01,0.196828
-1.99357e-01,0.196133
-1.99354e-01,0.196367
-1.99350e-01,0.195969
-1.99347e-01,0.196328
-1.99344e-01,0.19575
-1.99341e-01,0.196148
-1.99338e-01,0.19825
-1.99334e-01,0.198211
-1.99331e-01,0.196336
-1.99328e-01,0.196328
-1.99325e-01,0.197563
-1.99322e-01,0.197469
-1.99318e-01,0.196617
-1.99315e-01,0.196281
-1.99312e-01,0.196359
-1.99309e-01,0.1975
-1.99306e-01,0.196398
-1.99302e-01,0.196141
-1.99299e-01,0.197695
-1.99296e-01,0.196969
-1.99293e-01,0.197234
-1.99290e-01,0.196719
-1.99286e-01,0.196438
-1.99283e-01,0.19675
-1.99280e-01,0.197695
-1.99277e-01,0.196727
-1.99274e-01,0.197477
-1.99270e-01,0.196492
-1.99267e-01,0.197883
-1.99264e-01,0.196766
-1.99261e-01,0.196227
-1.99258e-01,0.1965
-1.99254e-01,0.197383
-1.99251e-01,0.197078
-1.99248e-01,0.198539
-1.99245e-01,0.196359
-1.99242e-01,0.196414
-1.99238e-01,0.196695
-1.99235e-01,0.196531
-1.99232e-01,0.195414
-1.99229e-01,0.196383
-1.99226e-01,0.196445
-1.99222e-01,0.197773
-1.99219e-01,0.197086
-1.99216e-01,0.196641
-1.99213e-01,0.196516
-1.99210e-01,0.195688
-1.99206e-01,0.198516
-1.99203e-01,0.197633
-1.99200e-01,0.198164
-1.99197e-01,0.197742
-1.99194e-01,0.19725
-1.99190e-01,0.197117
-1.99187e-01,0.197219
-1.99184e-01,0.195938
-1.99181e-01,0.197242
-1.99178e-01,0.196281
-1.99174e-01,0.196344
-1.99171e-01,0.197688
